"","benefits","costs","additional_benefits","output_1"
"148",610.627757528663,2668.12426488458,26.6761639408068,-2030.82034341511
"149",1387.05327369922,3074.47703761439,69.0207693649689,-1618.4029945502
"150",1897.75856520559,1224.17998814928,63.6251455972607,737.20372265357
"151",1357.19096379588,2662.91109992322,27.7434724594202,-1277.97666366793
"152",343.026443530673,1554.06430653845,21.216822595931,-1189.82104041185
"153",1066.9518412291,447.374772496094,67.2248179016116,686.801886634622
"154",1434.26426596291,1486.64017238486,48.8147713155919,-3.56113510635838
"155",1047.00423019995,732.839029930968,42.9939279343311,357.159128203318
"156",1058.66435152751,957.020821281315,98.7405439240911,200.384074170283
"157",1424.4697842779,743.017027739805,40.9561504590557,722.408906997155
"158",585.505628911129,1812.6899266317,17.1854161253485,-1209.99888159523
"159",193.613109836108,1408.50196704545,60.6831927836172,-1154.20566442572
"160",1837.17158645437,2910.74508676662,43.5482055554598,-1030.02529475679
"161",1326.87732034907,3745.92285772778,17.753405100488,-2401.29213227822
"162",755.143909538662,1826.0628206075,18.122747703979,-1052.79616336486
"163",1662.4176474965,873.845727690919,27.725773532824,816.297693338408
"164",775.586984062253,1932.53165169112,74.1055182467456,-1082.83914938212
"165",425.671449207335,824.935788316228,98.9560584154144,-300.308280693479
"166",745.19301513623,591.731020285003,87.4543385927225,240.916333443949
"167",272.693594358421,1381.26632254464,77.9493130571983,-1030.62341512902
"168",1192.49539327742,1322.8927075927,31.6853634650556,-98.7119508502256
"169",653.276325760742,2463.06359430419,41.3802064583754,-1768.40706208507
"170",442.775912863189,1422.46681358869,51.8354493953074,-927.855451330198
"171",421.504378867948,1331.32132114796,84.4341044977371,-825.382837782272
"172",992.536356475658,1532.42780896469,49.3017907091309,-490.589661779905
"173",996.692680904904,353.263246496204,36.2678219414963,679.697256350196
"174",1849.15330555318,1326.56235356195,59.8484835712963,582.439435562518
"175",-265.427266197674,540.058120511758,13.4132596760507,-792.072127033382
"176",2014.18950039901,2080.35970441,52.3590706958906,-13.8111333150972
"177",672.207303961387,521.645652646381,75.4084175461403,225.970068861146
"178",1322.88254051798,1320.24630589425,58.2423688222855,60.8786034460148
"179",1305.71013928313,1222.70128006928,22.0504082816364,105.059267495487
"180",643.463917950143,1356.24409021105,15.2191572761047,-697.561014984799
"181",784.109194210407,1950.8391086747,7.29430440178816,-1159.43561006251
"182",1193.14027192822,2090.29672164937,21.4544603294806,-875.701989391664
"183",1639.55530498532,1633.75431794667,56.612702614391,62.4136896530431
"184",10.8366596347007,2099.55068357288,24.0995673705638,-2064.61445656762
"185",848.206895436997,2441.37009951397,60.7130504080299,-1532.45015366894
"186",979.32227490645,2258.07984482256,54.2400858166487,-1224.51748409946
"187",1088.35411273481,2871.38910667349,44.9462682305369,-1738.08872570814
"188",1526.33269635443,1776.26572177122,63.4503249093762,-186.482700507411
"189",1238.31685892715,1522.530918591,68.2392130335958,-215.974846630252
"190",1162.77016791304,1452.57668862432,43.7238914835993,-246.082629227682
"191",1482.08840779712,2005.35936290119,10.5006694773907,-512.770285626678
"192",939.704324174564,458.506313412043,62.3906655807331,543.588676343255
"193",666.908625313057,3366.98520351893,64.5054503364322,-2635.57112786944
"194",1354.91613845098,2333.92963027789,43.780270054408,-935.233221772495
"195",445.358538162224,1593.79564996048,20.0735108355111,-1128.36360096274
"196",553.003947347542,662.914305401964,83.7235864675721,-26.1867715868501
"197",1592.88592337159,1787.9559114572,62.8242086725672,-132.245779413043
"198",1578.20648569023,896.413151886134,21.5131137534167,703.306447557516
"199",398.264529272202,1919.97885752999,29.3185361070799,-1492.39579215071
"200",983.918677317643,2926.88059139192,71.5970215830953,-1871.36489249118
"201",2072.35938650709,2494.40660052599,6.19004376658005,-415.857170252312
"202",1315.8494216231,967.534876440925,36.871951507501,385.186496689672
"203",1183.40961860771,2223.84066280854,34.8705076592509,-1005.56053654159
"204",1046.6302965561,2015.5074262954,77.2974798817384,-891.579649857565
"205",1200.1885596007,2361.11736225841,63.065902132437,-1097.86290052528
"206",2272.67453180427,1570.81212070823,51.5104384155006,753.372849511541
"207",655.74925951981,1175.7606955824,48.1724007047635,-471.839035357827
"208",1551.07884888043,375.640476151149,69.0853364876504,1244.52370921693
"209",-48.2019413171142,1866.08165594358,30.5956613453062,-1883.68793591539
"210",13.5889557937508,2126.19138531266,124.613846313708,-1987.9885832052
"211",934.431720709055,2467.21935082946,24.8530937008208,-1507.93453641958
"212",765.451132537548,1558.87897351035,41.0594894306445,-752.368351542153
"213",1305.75620876524,1031.72686928741,40.2951738256226,314.324513303458
"214",2151.50902438325,2370.30239642244,13.5683403812105,-205.225031657983
"215",1399.82797394058,1749.27204170175,41.9690206856851,-307.475047075478
"216",1418.40183326909,1688.64823598293,49.8603758613126,-220.386026852528
"217",371.685787338995,1880.19044679229,38.618708098815,-1469.88595135448
"218",1073.46173895852,1398.12094944636,23.3389869083463,-301.320223579497
"219",1263.40053631624,2174.89265058065,87.4771370746765,-824.014977189739
"220",1177.14508423016,703.004848086098,67.5162031567154,541.656439300779
"221",1345.5249065343,432.761894112124,91.0775824189802,1003.84059484116
"222",631.954634375282,967.446097477282,35.0045810089356,-300.486882093065
"223",555.464655201293,2082.88718596452,57.4488730528442,-1469.97365771038
"224",2027.88026510175,1943.7792013473,100.861889263813,184.962953018262
"225",1710.76349274663,228.634533491822,33.4934438029218,1515.62240305773
"226",445.471000142558,1768.22999607415,69.5752499996074,-1253.18374593198
"227",904.808419359018,1415.12904889674,53.3135040975943,-457.007125440133
"228",2290.30999637668,2326.22068881987,46.8875126255804,10.976820182391
"229",-316.973388642035,126.302991260064,52.0092816638348,-391.267098238265
"230",922.178653374424,76.6521457036324,39.0747499938104,884.601257664602
"231",537.221385961339,1751.32865016566,15.4716157367242,-1198.6356484676
"232",972.150882998971,2909.99575133682,102.120387872326,-1835.72448046552
"233",1001.58553468149,1011.98515834543,54.8405832372232,44.4409595732801
"234",979.477296719182,2193.05746886133,58.6484589883851,-1154.93171315377
"235",1672.43086858543,549.083822502985,21.7151721427575,1145.0622182252
"236",873.549697697064,1676.92372001136,35.9038611246825,-767.470161189614
"237",1625.47708433999,2023.5611583139,93.9551083164402,-304.128965657474
"238",1009.21830643514,2810.43447232451,72.4825174861074,-1728.73364840326
"239",400.935363163299,526.837605409845,127.412725226746,1.51048298020012
"240",1585.65539115125,2242.61019213518,73.9677443064074,-582.987056677519
"241",1346.42454675169,3378.11874168523,19.8746556741837,-2011.81953925936
"242",1034.68835510184,405.782614238438,86.6199428097269,715.525683673131
"243",1401.63795520045,1677.8454830099,27.4243395077908,-248.783188301657
"244",795.548861445307,530.847547159694,63.2043045678235,327.905618853436
"245",1420.23543725315,869.7603672168,72.555024936198,623.030094972546
"246",1130.24625424697,1079.60691904559,24.6699474983956,75.3092826997714
"247",746.065282342897,2556.214122114,53.6431857870316,-1756.50565398407
"248",1250.71771516025,1671.96885216898,14.8404963477952,-406.410640660934
"249",1049.79853889093,1198.03268305698,93.1492475726932,-55.084896593365
"250",1156.79722780572,1691.51031530612,41.0337231981046,-493.679364302288
"251",1475.30034071894,1875.22819333095,16.4255440071758,-383.50230860483
"252",1162.10766848233,792.734430045846,34.0820135646996,403.45525200118
"253",944.056951117596,1528.08734867632,27.7589996739989,-556.271397884725
"254",525.770973179463,2407.75133154306,30.7523217694115,-1851.22803659419
"255",1910.81077449766,11.3387561743825,78.0717050561634,1977.54372337944
"256",978.110102699645,2000.94806519312,29.0755334396794,-993.7624290538
"257",1102.81542238542,1702.68633689752,117.631378359799,-482.239536152309
"258",1753.60112324876,1791.19683333921,68.6152730119595,31.0195629215113
"259",1851.6433694147,56.0072883235225,41.7470595063295,1837.38314059751
"260",2021.50279111102,2459.37563085275,32.4939042476812,-405.378935494042
"261",1677.82659512218,2150.27985793365,43.1416559014293,-429.311606910034
"262",1888.5502814372,297.476554171115,39.1503023773269,1630.22402964342
"263",1243.55261288865,1437.57317706063,26.8500359336531,-167.170528238327
"264",1420.16620399626,1139.92678027613,76.6581906791055,356.897614399234
"265",1119.60570428731,870.697051026122,62.0127751973898,310.921428458576
"266",98.1933061828812,335.612515293119,78.6803313254885,-158.738877784749
"267",1065.44969224407,2254.83339130044,49.3544112702656,-1140.02928778611
"268",2600.89781150472,2375.33230003686,22.2782472384131,247.843758706272
"269",957.01306227018,1797.25260793046,65.9893803210767,-774.250165339207
"270",1275.4772088094,2283.11885320596,71.6766654489708,-935.96497894759
"271",919.811991414504,1688.90664880123,111.218924774655,-657.875732612067
"272",1659.10313875304,1534.15476573046,9.05078572759533,133.999158750181
"273",1324.47177010177,970.353667015905,95.1436196934317,449.261722779299
"274",810.751949311688,219.395107458565,48.5922082455916,639.949050098714
"275",1712.95498904827,2183.97831410473,19.9534763264327,-451.069848730023
"276",1381.13955821727,1938.79061816451,69.5803931560059,-488.070666791232
"277",459.159334165198,1760.54905426677,56.6081748339228,-1244.78154526765
"278",526.559590480259,2730.48390637839,47.5895954485009,-2156.33472044963
"279",1675.59107813662,925.734122702844,26.8140941950437,776.671049628823
"280",362.75097503459,2698.53914351081,67.4152540986773,-2268.37291437755
"281",519.650786351242,2321.97859310115,20.7939744956059,-1781.5338322543
"282",300.20193578454,262.143748954072,76.2813529844882,114.339539814956
"283",1266.24666940848,544.850920046678,69.4840587872735,790.879808149076
"284",780.775055059738,530.480306094336,12.0012464050342,262.295995370436
"285",789.849071315245,1673.89210743186,16.2760019596921,-867.767034156918
"286",592.047372886748,2196.86810805127,35.7680706732954,-1569.05266449123
"287",1053.51982464454,1087.14946607447,15.5128970205762,-18.1167444093478
"288",799.036892835007,3786.37487820331,84.3104172493793,-2903.02756811892
"289",977.814667884443,1329.01182397246,33.3409265576762,-317.856229530338
"290",990.945707670539,2701.34481588117,30.116287610481,-1680.28282060015
"291",825.981127570849,1446.92849228211,33.1001765964884,-587.847188114773
"292",2025.60012849881,2137.83012809546,38.7001266679966,-73.5298729286511
"293",796.710356914876,2510.68128795478,81.2438211641798,-1632.72710987572
"294",672.611085616272,1727.22210941694,53.7112904491692,-1000.8997333515
"295",132.141571275453,906.695439505453,64.5033587644312,-710.050509465569
"296",2460.12106293551,2369.29612380758,130.560741774813,221.385680902736
"297",1510.34830259499,3370.42596609392,42.8331514121834,-1817.24451208675
"298",1408.1564116835,1098.21209340854,54.4117163851476,364.356034660109
"299",1977.62246752952,2722.16004500335,83.4290523494137,-661.108525124413
"300",369.473349600066,352.644107384989,62.0837065596646,78.9129487747414
"301",1406.34311886775,2444.03444674205,97.1206354844263,-940.570692389873
"302",555.606296791318,994.61319090934,99.016835902302,-339.990058215721
"303",1094.9515628228,1153.59837568215,52.8864391119851,-5.76037374736325
"304",1575.25601180968,516.029186799004,52.9058997591638,1112.13272476984
"305",394.071102979921,1779.91860814143,80.6019732792124,-1305.24553188229
"306",509.237603444163,1164.26691118784,54.9838096826817,-600.045498060995
"307",1513.99484925124,646.735144425812,27.1358227850454,894.395527610478
"308",1004.66634487822,3504.83922446242,26.3427995097593,-2473.83008007444
"309",836.524956674586,491.132092889555,23.9300191032826,369.322882888314
"310",1432.19850680182,2807.60294519994,42.608620366456,-1332.79581803166
"311",1455.25831216623,1733.29412408848,19.0535928115601,-258.982219110694
"312",1006.2771196334,1075.60013015528,55.416809551838,-13.9062009700462
"313",1904.8059610544,2261.04294952113,35.2510126810519,-320.985975785679
"314",758.827210276564,778.809671535186,44.9080757275856,24.9256144689639
"315",-170.044538169751,2584.46039310513,36.4509526309821,-2718.0539786439
"316",1799.56707202533,2130.84710299429,38.4316424074027,-292.848388561557
"317",1028.78334497138,1791.72325152625,61.974403633836,-700.965502921032
"318",1391.08674178218,1885.75837172787,84.0753374221528,-410.596292523539
"319",1337.97158534573,1296.35378885829,50.0616360289719,91.6794325164054
"320",1563.26180924681,1470.85153668444,4.60926828504874,97.0195408474149
"321",1128.8081750647,304.09812858436,20.1643627048907,844.874409185234
"322",1492.93851070703,2410.67932732003,70.7771789788659,-846.963637634134
"323",1451.30208997151,498.934125407628,48.5911965424218,1000.9591611063
"324",1016.82914199902,1896.41953121283,24.6956307711583,-854.894758442645
"325",611.068331635609,697.801558227902,42.5374401316632,-44.1957864606296
"326",1683.23549999735,3198.96517456033,10.7395441635445,-1504.99013039944
"327",1491.83002477673,750.541049366379,37.0138182108356,778.30279362119
"328",374.618816592003,397.573551978321,53.6737113092459,30.7189759229281
"329",1414.67117958646,1322.14831174244,82.263462622621,174.78633046664
"330",504.499716737895,577.923432341641,39.7006191522432,-33.7230964515032
"331",1623.32635124978,1096.06333621997,7.18612341960392,534.449138449422
"332",1347.32214643178,2085.89072543955,89.658025312347,-648.910553695424
"333",939.188715466725,1202.81877948485,44.8222547872378,-218.807809230887
"334",1377.91440191921,2532.88478182695,87.8666853294816,-1067.10369457826
"335",430.922324792394,1615.90421532192,67.1835394633706,-1117.79835106616
"336",904.367687428875,152.301382419167,47.1385311635164,799.204836173224
"337",1459.42015569413,1818.07547159365,87.8206254609768,-270.834690438543
"338",1028.16741663779,1922.62382719838,64.0025223973812,-830.453888163215
"339",1778.60827968761,1083.64501499413,114.872724451378,809.83598914485
"340",1378.14732622526,3141.8808321377,62.1741078741484,-1701.55939803829
"341",812.198452777592,2249.36153806676,12.2941230429187,-1424.86896224625
"342",1522.07251665883,2098.53362740705,17.1781304413218,-559.282980306902
"343",1224.44789095468,291.561006995943,73.9326914195962,1006.81957537833
"344",1098.89552652915,964.52666709062,5.1311917227662,139.500051161296
"345",761.559131252227,2123.10076230814,11.3000742333881,-1350.24155682253
"346",663.668567106683,592.4948634444,77.5112073411355,148.684911003419
"347",1704.28508417341,1756.56077634895,79.9219336934535,27.6462415179141
"348",1873.55782706632,938.177729888554,23.008267270009,958.388364447771
"349",747.996385212276,1234.57752403862,32.8441162906561,-453.737022535687
"350",1710.88901526618,188.218478643206,10.2267660449947,1532.89730266797
"351",2004.41960732276,1243.00473646922,62.6332383336799,824.04810918722
"352",1511.54009383765,1548.40513878719,15.6821286239045,-21.182916325626
"353",1159.21036486331,2121.60571806015,49.6630618265082,-912.73229137033
"354",1704.91129007513,2204.32250415539,36.422579195065,-462.988634885192
"355",1054.64174750305,1169.67426791143,75.3641837409772,-39.6683366673982
"356",1254.97594861504,1468.68757341876,61.0805952120383,-152.63102959169
"357",909.802357189131,2248.80550498428,41.5791498250782,-1297.42399797007
"358",1908.86467334319,993.008970096756,5.16292861954997,921.018631865981
"359",-24.9056150893605,1546.85941423207,22.7453548978825,-1549.01967442355
"360",2227.01625119845,1834.1201982182,22.8389312398943,415.734984220143
"361",612.144077150338,1678.56022528202,60.9510607228851,-1005.46508740879
"362",1282.90495798902,1945.33130789349,55.8336989881083,-606.592650916361
"363",740.142401294479,2731.80437231907,55.348020925573,-1936.31395009902
"364",1382.4623280401,2006.75880121498,42.8720227827628,-581.424450392113
"365",1460.6951371956,1585.52890151934,81.750528709294,-43.0832356144454
"366",1072.88158452626,530.970122694909,109.080633441551,650.992095272903
"367",1288.28374645886,413.971412900442,104.018387748266,978.330721306682
"368",1766.03347130522,1965.41666331003,51.250219365811,-148.132972638997
"369",859.554642707979,857.119850031975,69.3898428795893,71.824635555593
"370",1543.59553961902,1415.99188435806,98.945571746584,226.549227007542
"371",446.584780376182,1990.58936549455,33.918202802705,-1510.08638231566
"372",1013.74589405849,1003.77086907377,56.7083346815645,66.6833596662916
"373",1711.31042152335,1106.99581028923,52.3838463308772,656.698457564997
"374",1444.84595138721,1631.56222762501,7.05260260214376,-179.663673635656
"375",951.113385431057,2158.38544267142,58.8122133224496,-1148.45984391792
"376",781.223409826938,3284.13228574906,112.705953822429,-2390.20292209969
"377",405.45315781888,2525.14076240442,43.7892100059934,-2075.89839457955
"378",1187.64091949106,1116.28055206561,93.2989752739851,164.659342699434
"379",1731.94358977049,3510.56438592019,80.8565826787345,-1697.76421347096
"380",2413.6984073181,1674.31184951771,31.2836154925713,770.670173292959
"381",1524.30638503752,1658.90835185363,71.6461929214066,-62.9557738947022
"382",400.687882237724,3565.70080314474,53.4062218726389,-3111.60669903438
"383",1157.485342798,548.661022765346,63.2151073280224,672.039427360673
"384",854.913172103338,1056.54833870382,25.9390891258551,-175.696077474626
"385",1084.7389244408,1489.2632266938,74.2853548123202,-330.238947440673
"386",886.129733346593,2019.53553974165,25.4482248336248,-1107.95758156143
"387",663.435844111689,2797.93078696493,57.3092866065627,-2077.18565624668
"388",1499.92408767007,402.831821347327,66.9565113987493,1164.04877772149
"389",1120.36613160825,2961.8802879497,59.7507303096692,-1781.76342603179
"390",1826.6743010494,1132.01521670132,14.8037576646436,709.462842012722
"391",760.399648547668,1684.82650416571,86.0612310569518,-838.365624561088
"392",1366.8851432136,1270.48257965027,11.0696954431687,107.472259006502
"393",958.94013076613,1024.28571251825,103.095853389158,37.7502716370416
"394",1173.92878981,256.342166470631,27.5567526472768,945.143375986643
"395",817.575215670317,644.905945816315,63.2799483405058,235.949218194508
"396",1689.76813199865,1085.02150320194,45.4080733348928,650.154702131605
"397",712.423203422011,2235.64271481987,42.8551608954397,-1480.36435050242
"398",503.385656396531,1830.68673491199,64.1676176845713,-1263.13346083089
"399",769.06004896702,1682.59100523494,69.6982243932191,-843.832731874699
"400",1484.63261932665,1490.59057563445,74.4437177583827,68.4857614505797
"401",474.064160319621,1859.66084326083,61.7979924405725,-1323.79869050064
"402",143.174687870784,1474.53453163121,32.7693029778196,-1298.5905407826
"403",1452.34556832745,847.555316611138,62.6271789036746,667.417430619983
"404",1018.06058324114,1360.08772104503,61.8310358760408,-280.196101927844
"405",750.740067682077,1209.62158498461,15.1677906392747,-443.713726663257
"406",1537.43966276801,2330.71907264426,24.1228104280568,-769.156599448187
"407",826.050723026842,117.483533091282,22.163146757113,730.730336692673
